date,fullName,issuerCik,netTransacted,reportedTitle,symbol,totalBought,totalSold
2022-08-24,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-23,Davies William,0000820027,,"Executive VP, Global CIO",AMP,,
2022-08-22,Davies William,0000820027,,"Executive VP, Global CIO",AMP,,
2022-08-20,Froude Donald E,0000820027,424211,"Pres., Personal Advisors Group",AMP,746519,-322308
2022-08-21,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-19,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-18,Shea Brian T,0000820027,4757,,AMP,4757,
2022-08-17,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-16,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-15,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-14,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-13,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-12,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-11,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-10,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-09,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-06,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-05,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-04,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-08-03,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-02,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-08-01,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-07-31,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-30,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-29,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-28,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-27,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-07-26,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-07-25,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-24,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-23,Sharan Kim Michelle,0000820027,177843,Exec VP & Chief Mktg Officer,AMP,182979,-5136
2022-07-22,Berman Walter Stanley,0000820027,2515362,Executive VP and CFO,AMP,4252104,-1736742
2022-07-21,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-20,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-07-19,Froude Donald E,0000820027,424211,"Pres., Personal Advisors Group",AMP,746519,-322308
2022-07-18,Froude Donald E,0000820027,424211,"Pres., Personal Advisors Group",AMP,746519,-322308
2022-07-16,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-07-17,Junek John Carl,0000820027,878841,Exec VP and General Counsel,AMP,1454059,-575218
2022-07-15,Williams William Jerryl,0000820027,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Froude Donald E,,424211,"Pres., Personal Advisors Group",AMP,746519,-322308
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Junek John Carl,,878841,Exec VP and General Counsel,AMP,1454059,-575218
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Junek John Carl,,878841,Exec VP and General Counsel,AMP,1454059,-575218
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Junek John Carl,,878841,Exec VP and General Counsel,AMP,1454059,-575218
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
,Williams William Jerryl,,18352,"EVP, AMP Franchise Group",AMP,19028,-676
2022-12-08,SF ADVISORY PARTNERS LP,0001051470,-9964336,,CCI,,-9964336
2022-12-07,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-30,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-29,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-28,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-27,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-12-06,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-12-05,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-12-04,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-12-03,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-12-02,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-12-01,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-11-26,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-11-25,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-24,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-23,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-22,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-11-21,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-20,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-11-19,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-18,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-17,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-11-10,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-09,"222 Partners, LLC",0001051470,-2809646,,CCI,,-2809646
2022-11-08,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-11-16,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-15,"Whitecrest Partners, LP",0001051470,-2809646,,CCI,,-2809646
2022-11-14,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-13,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-11-12,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-11-11,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-31,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-10-30,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-29,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-28,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-07,GREENHILL & CO INC,0001051470,-2800000,,CCI,,-2800000
2022-11-06,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-11-05,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-04,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-03,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-11-02,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-11-01,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-10-21,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-10-20,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-19,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-18,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-10-27,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-26,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-25,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-24,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-10-23,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-22,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-17,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-16,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-10-15,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-10-14,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-13,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-12,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-11,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-10,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-09,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-08,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-10-07,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-06,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-10-05,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-10-04,HUTCHESON EDWARD C JR,0001051470,-13517,,CCI,124985,-138502
2022-10-03,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-10-02,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-10-01,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-30,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-29,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-09-28,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-27,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-26,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-09-25,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-24,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-23,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-22,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-21,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-20,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-09-19,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-18,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-17,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-16,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-15,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-14,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-13,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-12,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-09-11,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-10,Kavanagh Michael Joseph,0001051470,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
2022-09-09,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-09-08,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-07,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-09-06,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-05,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-09-03,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-04,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-09-02,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-09-01,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-31,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-30,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-08-29,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-08-28,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-27,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-26,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-25,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-24,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-23,HOGAN LEE W,0001051470,26816,,CCI,35741,-8925
2022-08-22,SPO ADVISORY PARTNERS LP,0001051470,6054957,,CCI,16820000,-10765043
2022-08-21,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-20,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-08-19,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-18,Nichol Laura B,0001051470,30539,EVP - Business Support,CCI,34586,-4047
2022-08-17,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-16,Young James D,0001051470,200116,SVP & Chief Operating Officer,CCI,550512,-350396
2022-08-15,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-14,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-08-13,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-12,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-11,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-10,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-09,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-08-06,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-05,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-04,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-08-03,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-08-02,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-08-01,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-31,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-30,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-07-29,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-28,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-27,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-26,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-25,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-23,Piche Catherine,0001051470,42795,EVP & COO-Towers,CCI,48871,-6076
2022-07-24,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-22,OBERNDORF FOUNDATION,0001051470,-3052407,,CCI,,-3052407
2022-07-21,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-07-20,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-07-19,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-07-18,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-07-16,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-07-17,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-07-15,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-14,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-13,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-07-12,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-11,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
2022-07-10,Simon Kenneth Jay,0001051470,390573,SVP and General Counsel,CCI,440107,-49534
2022-07-09,YUEN MICHAEL B,0001051470,434045,,CCI,434045,
2022-07-08,"Abrams Capital Partners I, L.P.",0001051470,-2809646,,CCI,,-2809646
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,YUEN MICHAEL B,,434045,,CCI,434045,
,Kavanagh Michael Joseph,,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
,YUEN MICHAEL B,,434045,,CCI,434045,
,YUEN MICHAEL B,,434045,,CCI,434045,
,YUEN MICHAEL B,,434045,,CCI,434045,
,Kavanagh Michael Joseph,,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
,Kavanagh Michael Joseph,,229984,SVP & Chief Commercial Officer,CCI,263423,-33439
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,Simon Kenneth Jay,,390573,SVP and General Counsel,CCI,440107,-49534
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,YUEN MICHAEL B,,434045,,CCI,434045,
,YUEN MICHAEL B,,434045,,CCI,434045,
,YUEN MICHAEL B,,434045,,CCI,434045,
,YUEN MICHAEL B,,434045,,CCI,434045,
,Young James D,,200116,SVP & Chief Operating Officer,CCI,550512,-350396
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
,"Abrams Capital Partners I, L.P.",,-2809646,,CCI,,-2809646
2022-12-08,LAKE CHARLES D II,0000004977,178320,Vice Chairman - Aflac Japan,AFL,295684,-117364
2022-12-07,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-12-09,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-12-06,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-12-05,KIRSCH ERIC M,0000004977,67502,Sr Vice President,AFL,67502,
2022-12-04,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-12-03,Davis Rebecca Colwell,0000004977,-750,Exec. Vice President,AFL,,-750
2022-12-02,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-12-01,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-30,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-29,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-11-28,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-27,Davis Rebecca Colwell,0000004977,-750,Exec. Vice President,AFL,,-750
2022-11-26,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-25,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-24,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-23,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-22,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-21,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-11-20,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-11-19,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-18,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-17,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-11-16,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-11-15,JANKE KENNETH S JR,0000004977,5304,"President, Aflac US &",AFL,71351,-66047
2022-11-14,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-13,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-12,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-11,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-11-10,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-11-09,Mori Nobuchika,0000004977,13010,,AFL,13010,
2022-11-08,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-07,BLANCK SUSAN RYNEARSON,0000004977,137512,Executive Vice President,AFL,190980,-53468
2022-11-06,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-05,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-04,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-03,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-27,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-26,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-25,Davis Rebecca Colwell,0000004977,-750,Exec. Vice President,AFL,,-750
2022-10-24,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-23,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-22,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-11-02,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-11-01,KIRSCH ERIC M,0000004977,67502,Sr Vice President,AFL,67502,
2022-10-31,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-30,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-29,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-28,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-15,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-14,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-13,Davis Rebecca Colwell,0000004977,-750,Exec. Vice President,AFL,,-750
2022-10-12,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-10-11,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-10,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-10-21,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-20,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-19,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-18,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-17,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-16,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-09,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-08,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-07,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-06,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-05,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-10-04,LAKE CHARLES D II,0000004977,-68401,"Chairman & Rep. Director, ALIJ",AFL,81040,-149441
2022-10-03,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-02,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-10-01,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-30,Davis Rebecca Colwell,0000004977,-750,Exec. Vice President,AFL,,-750
2022-09-29,KIRSCH ERIC M,0000004977,67502,Sr Vice President,AFL,67502,
2022-09-28,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-27,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-26,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-09-25,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-24,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-23,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-22,Davis Rebecca Colwell,0000004977,-750,Exec. Vice President,AFL,,-750
2022-09-21,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-20,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-09-19,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-09-18,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-17,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-16,KIRSCH ERIC M,0000004977,67502,Sr Vice President,AFL,67502,
2022-09-15,JOHNSON DOUGLAS WAYNE,0000004977,175338,,AFL,213004,-37666
2022-09-14,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-13,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-12,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-11,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-10,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
2022-09-09,WHITE TERESA L,0000004977,22887,Exec VP & COO,AFL,52819,-29932
2022-09-08,KENNY THOMAS J,0000004977,121280,,AFL,191333,-70053
